dataset,scale,image_name,base_name,hr_path,lr_path,error,width,height,crop_border,psnr_rgb,ssim_rgb,psnr_y,ssim_y
Urban100,3,img051.png,img051,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img051.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img051x3.png,,1024,683,3,22.7070487537852,0.7477364465809089,23.520143257410624,0.7611662907251127
Urban100,3,img052.png,img052,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img052.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img052x3.png,,1024,683,3,22.064897772775552,0.7453021868938249,22.69096639019952,0.756578150301408
Urban100,3,img053.png,img053,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img053.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img053x3.png,,1024,656,3,18.680753019402875,0.6334485189865058,19.29973847441066,0.6404807404357982
Urban100,3,img054.png,img054,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img054.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img054x3.png,,1024,682,3,18.78560954587886,0.5943349239964535,19.579646123042743,0.6044729173399509
Urban100,3,img055.png,img055,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img055.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img055x3.png,,1024,768,3,24.90915537084648,0.8237659613523224,25.933750629859244,0.8475626057510431
Urban100,3,img056.png,img056,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img056.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img056x3.png,,1024,768,3,21.794015155728736,0.7066764497498164,22.417562263547183,0.7160118950756043
Urban100,3,img057.png,img057,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img057.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img057x3.png,,1024,727,3,24.641223115775187,0.8125069249403941,25.314262398654208,0.8253771879677119
Urban100,3,img058.png,img058,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img058.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img058x3.png,,1024,694,3,21.929098157179645,0.7805640320423956,22.632330197102057,0.7910109159566105
Urban100,3,img059.png,img059,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img059.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img059x3.png,,1024,665,3,18.710691474689696,0.6395565897151337,19.414945992181636,0.6504555516947313
Urban100,3,img060.png,img060,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img060.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img060x3.png,,1024,680,3,19.285035253308543,0.47247176701008703,20.038168122326177,0.47950160904068295
Urban100,3,img061.png,img061,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img061.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img061x3.png,,1024,673,3,21.811852252123742,0.6938228403162695,22.609520120165175,0.7008902445768278
Urban100,3,img062.png,img062,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img062.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img062x3.png,,1024,680,3,18.646602358513892,0.6919093682310601,19.374975501323746,0.7035343155923404
Urban100,3,img063.png,img063,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img063.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img063x3.png,,1000,980,3,16.503496423517646,0.4531899672475675,16.986895605435404,0.4737180699334406
Urban100,3,img064.png,img064,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img064.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img064x3.png,,1024,683,3,23.413327756521852,0.730887931119495,24.015499087515437,0.7399750488046154
Urban100,3,img065.png,img065,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img065.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img065x3.png,,1024,681,3,23.054519676900643,0.7002182612719478,24.003299966884622,0.707318326686935
Urban100,3,img066.png,img066,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img066.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img066x3.png,,1024,864,3,20.496807578232648,0.626293623652031,21.110520577612213,0.6356923324859844
Urban100,3,img067.png,img067,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img067.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img067x3.png,,1024,680,3,15.83268356313452,0.7236237935549396,16.658019810413236,0.7431404123874753
Urban100,3,img068.png,img068,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img068.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img068x3.png,,1024,1024,3,25.891501410785402,0.7897877974817904,26.53967516888706,0.7999255425967201
Urban100,3,img069.png,img069,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img069.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img069x3.png,,1200,827,3,21.052101709762088,0.6344430543057907,21.612590976765944,0.6461476948679992
Urban100,3,img070.png,img070,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img070.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img070x3.png,,1024,769,3,20.475076406460456,0.5746558595538941,21.083511132753383,0.5826412050222481
Urban100,3,img071.png,img071,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img071.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img071x3.png,,1024,768,3,25.096325329121957,0.6063375887950916,25.771464429669344,0.6218291694912698
Urban100,3,img072.png,img072,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img072.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img072x3.png,,683,1024,3,15.060553527170574,0.6160400658139665,15.673028475802933,0.6233603404084467
Urban100,3,img073.png,img073,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img073.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img073x3.png,,1024,765,3,19.417754977437372,0.5947571012303164,19.94462503290348,0.5986347882164216
Urban100,3,img074.png,img074,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img074.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img074x3.png,,683,1024,3,20.533067107665634,0.6014996861785292,21.355011965453663,0.605950718320486
Urban100,3,img075.png,img075,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img075.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img075x3.png,,1024,683,3,25.05779907715325,0.789999112923732,26.12308427275531,0.8031536702534224
Urban100,3,img076.png,img076,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img076.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img076x3.png,,1024,676,3,20.88450441516464,0.709086114231135,21.643477653852713,0.7197267706869982
Urban100,3,img077.png,img077,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img077.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img077x3.png,,1024,682,3,20.764102479690074,0.6455979883680399,21.46246260130131,0.6542608342842634
Urban100,3,img078.png,img078,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img078.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img078x3.png,,1024,732,3,25.369426939950756,0.717424990699754,25.824235227937727,0.7356781878041478
Urban100,3,img079.png,img079,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img079.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img079x3.png,,1024,768,3,23.076649394511882,0.6588700428792514,23.792244983549086,0.672653212664383
Urban100,3,img080.png,img080,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img080.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img080x3.png,,778,1037,3,29.656814673612992,0.8868188036785334,30.384408307732436,0.8978250146364678
Urban100,3,img081.png,img081,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img081.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img081x3.png,,1024,1024,3,27.48682702947031,0.9049972550991567,28.883571359334177,0.9245352742930739
Urban100,3,img082.png,img082,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img082.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img082x3.png,,1024,1024,3,26.74703383062658,0.8785825691298887,27.52345197419129,0.894656161911655
Urban100,3,img083.png,img083,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img083.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img083x3.png,,1005,1024,3,20.080851425398862,0.6435943105998811,20.629522313280365,0.6517637054765419
Urban100,3,img084.png,img084,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img084.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img084x3.png,,1024,1024,3,25.643927476766354,0.759729905864965,26.357007447355155,0.7773350398696462
Urban100,3,img085.png,img085,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img085.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img085x3.png,,1024,678,3,25.28537206517982,0.8746304393016414,26.114475495821313,0.8826619426652921
Urban100,3,img086.png,img086,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img086.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img086x3.png,,1024,768,3,27.77305028215695,0.8609082229871627,28.46119652861217,0.8687334283738866
Urban100,3,img087.png,img087,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img087.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img087x3.png,,1024,1024,3,22.21191640804975,0.7674119633077666,22.790702355100404,0.782755248845047
Urban100,3,img088.png,img088,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img088.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img088x3.png,,1024,672,3,18.060524539208654,0.541278530485236,18.729728140541294,0.547291280993056
Urban100,3,img089.png,img089,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img089.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img089x3.png,,768,1024,3,25.00776962294863,0.6948930670139056,25.63877434761386,0.7041008899254291
Urban100,3,img090.png,img090,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img090.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img090x3.png,,1024,683,3,28.38105834828816,0.8833693776696373,29.13038969242859,0.8911158785887304
Urban100,3,img091.png,img091,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img091.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img091x3.png,,1024,681,3,21.361953153638883,0.6247976587211491,22.469256867245374,0.6439130333885094
Urban100,3,img092.png,img092,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img092.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img092x3.png,,1024,692,3,15.462866162601973,0.47683162317986283,16.074256342178764,0.4863986752804432
Urban100,3,img093.png,img093,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img093.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img093x3.png,,1024,768,3,24.049720189631717,0.8602489693505909,24.688007598155764,0.8709565123529048
Urban100,3,img094.png,img094,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img094.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img094x3.png,,1024,768,3,24.65888631433737,0.7281071185561973,25.295180017785064,0.749470329223951
Urban100,3,img095.png,img095,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img095.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img095x3.png,,1024,768,3,18.136439589590942,0.403748788472531,18.748914538223296,0.4112745032430638
Urban100,3,img096.png,img096,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img096.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img096x3.png,,1024,768,3,21.122275963687787,0.758788157502771,21.703614141755892,0.7688727019386493
Urban100,3,img097.png,img097,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img097.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img097x3.png,,1024,683,3,21.30753931414503,0.6707841785241567,21.997495296531287,0.6811743061593447
Urban100,3,img098.png,img098,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img098.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img098x3.png,,1024,682,3,18.705121278906073,0.47630848601416503,19.376469093434153,0.48590141280112814
Urban100,3,img099.png,img099,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img099.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img099x3.png,,1024,805,3,20.80409153028315,0.631629767446201,22.115519785827857,0.6623682828618089
Urban100,3,img100.png,img100,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img100.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X3/img100x3.png,,1024,1024,3,19.787720421587625,0.5914750428311327,21.77991563957455,0.6425952389902614
Urban100,4,img001.png,img001,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img001.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img001x4.png,,1024,644,4,23.693799001066353,0.6506647374900759,24.39881906256971,0.6666455390632715
Urban100,4,img002.png,img002,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img002.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img002x4.png,,1024,768,4,22.864392038889,0.6775757131143011,23.46833950422316,0.6906820241026471
Urban100,4,img003.png,img003,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img003.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img003x4.png,,1024,683,4,19.452602818968753,0.4719662208407824,20.314629414311863,0.49536561895229475
Urban100,4,img004.png,img004,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img004.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img004x4.png,,1024,681,4,19.57217184991055,0.6661905210400617,20.14016622348016,0.681351090357228
Urban100,4,img005.png,img005,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img005.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img005x4.png,,1024,768,4,21.972076724007795,0.8220416729774627,22.59636406564492,0.8372209002292458
Urban100,4,img006.png,img006,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img006.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img006x4.png,,1024,1024,4,19.161840806755638,0.4904187931433299,19.804019068088433,0.5058908364540524
Urban100,4,img007.png,img007,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img007.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img007x4.png,,1024,683,4,21.781262958274013,0.6720914384626567,22.503492142683854,0.6893191271735436
Urban100,4,img008.png,img008,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img008.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img008x4.png,,1024,575,4,17.877448597584774,0.46299898565591824,18.451682114852687,0.4651362467050594
Urban100,4,img009.png,img009,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img009.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img009x4.png,,1024,797,4,29.148811460699097,0.8300448167463368,30.013391457040804,0.8420810940264845
Urban100,4,img010.png,img010,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img010.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img010x4.png,,1024,819,4,21.646226603263443,0.7502823421038718,22.315061740157184,0.7662532254824651
Urban100,4,img011.png,img011,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img011.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img011x4.png,,567,1024,4,14.178798363997418,0.5295510234723981,14.791273312629778,0.5566170547309176
Urban100,4,img012.png,img012,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img012.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img012x4.png,,1024,768,4,20.664192163297468,0.6131120368466063,21.826520734236396,0.6255346931424488
Urban100,4,img013.png,img013,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img013.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img013x4.png,,1024,766,4,24.129893189750327,0.6621248881414061,24.671732652003875,0.6961387944843372
Urban100,4,img014.png,img014,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img014.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img014x4.png,,1024,1024,4,20.042623193647326,0.5767101245233892,20.624275204215607,0.5867310659892173
Urban100,4,img015.png,img015,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img015.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img015x4.png,,1024,773,4,21.431441811283364,0.5738352172616928,22.0149751799118,0.6024336787823988
Urban100,4,img016.png,img016,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img016.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img016x4.png,,1024,1024,4,24.10703395606484,0.8183735805645576,24.756828028378198,0.8280836449165263
Urban100,4,img017.png,img017,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img017.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img017x4.png,,1024,695,4,20.536992224672602,0.6571089103428392,21.297574198668833,0.6688547372229348
Urban100,4,img018.png,img018,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img018.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img018x4.png,,1024,768,4,23.09420100260891,0.6080239433223559,24.137169616464732,0.6310705088229452
Urban100,4,img019.png,img019,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img019.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img019x4.png,,1024,683,4,16.526210192922328,0.5687141559769396,17.133586708882,0.606496641463981
Urban100,4,img020.png,img020,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img020.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img020x4.png,,1280,963,4,17.86779215858354,0.5362596533170257,18.549409921825216,0.546440206786961
Urban100,4,img021.png,img021,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img021.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img021x4.png,,798,1200,4,25.553518239501255,0.6766597600466543,26.266209178282864,0.6944142196410592
Urban100,4,img022.png,img022,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img022.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img022x4.png,,1024,683,4,22.71541158951218,0.6467080885812281,23.339254495057222,0.6587868098844
Urban100,4,img023.png,img023,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img023.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img023x4.png,,1024,1024,4,24.782487721307426,0.8099789432071308,25.724041936480063,0.8223782179096356
Urban100,4,img024.png,img024,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img024.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img024x4.png,,1024,660,4,16.821263637520563,0.4646145747826007,17.43130860716385,0.469921185753923
Urban100,4,img025.png,img025,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img025.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img025x4.png,,1024,737,4,24.45880491190806,0.7697791912714581,25.07046094119669,0.78776434170942
Urban100,4,img026.png,img026,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img026.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img026x4.png,,1024,768,4,24.07570275618022,0.5585300731177623,24.752760556602865,0.5911905352220298
Urban100,4,img027.png,img027,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img027.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img027x4.png,,1024,835,4,24.51915343956472,0.6784109610694857,25.037703980018126,0.6905111790286138
Urban100,4,img028.png,img028,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img028.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img028x4.png,,1024,680,4,27.147821791491097,0.7950937324765096,27.760296740123458,0.8049068402391202
Urban100,4,img029.png,img029,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img029.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img029x4.png,,1024,678,4,21.066462788343067,0.6700700042822128,21.676674487972512,0.6877248517546791
Urban100,4,img030.png,img030,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img030.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img030x4.png,,683,1024,4,18.47280576256623,0.5428503591713988,19.37591745073423,0.5655131557640675
Urban100,4,img031.png,img031,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img031.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img031x4.png,,1024,683,4,20.458288390702574,0.6334148629854102,21.13438104425606,0.6477940069292751
Urban100,4,img032.png,img032,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img032.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img032x4.png,,1024,683,4,23.514611296958662,0.6840669321374565,24.222466115090224,0.6969673100229132
Urban100,4,img033.png,img033,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img033.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img033x4.png,,1024,683,4,21.612782046875875,0.60792115006856,22.36854720058759,0.6234318304238208
Urban100,4,img034.png,img034,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img034.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img034x4.png,,1024,683,4,18.536841975147116,0.44181522504251136,19.70407881130371,0.4435752694448847
Urban100,4,img035.png,img035,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img035.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img035x4.png,,1024,689,4,23.072345510575005,0.7119254745234627,23.745309163023872,0.7250698329861585
Urban100,4,img036.png,img036,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img036.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img036x4.png,,700,1024,4,23.89592183849576,0.7803014357691135,24.50839678712812,0.7880207186181957
Urban100,4,img037.png,img037,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img037.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img037x4.png,,742,1024,4,22.13395995980131,0.665716538385195,22.76448299533838,0.681565859207948
Urban100,4,img038.png,img038,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img038.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img038x4.png,,768,1024,4,23.29940803135495,0.4892234666726898,23.89711263003047,0.5124873386594943
Urban100,4,img039.png,img039,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img039.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img039x4.png,,768,1024,4,19.536978935601457,0.5812911665017387,20.14789731863131,0.5886996259205264
Urban100,4,img040.png,img040,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img040.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img040x4.png,,1024,576,4,18.103540680883636,0.6920207892262473,18.678924390954037,0.7002881757048902
Urban100,4,img041.png,img041,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img041.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img041x4.png,,1024,683,4,18.26814243693247,0.6258606400293202,19.00999299216481,0.6316586498385837
Urban100,4,img042.png,img042,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img042.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img042x4.png,,1024,683,4,20.578932863789483,0.6918395128505362,21.19140781242184,0.7013991856377181
Urban100,4,img043.png,img043,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/HR/img043.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/Urban100/LR_bicubic/X4/img043x4.png,,1024,673,4,20.374754550055457,0.7513942243556458,20.89358041490076,0.7701818523113407
